EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],u_sdss,g_sdss,r_sdss,i_sdss,z_sdss,phase
938,9.39,1.5898187632422935,1.5455185458927336,3.492637807930644,-0.0571136597915691,3.6094547316411614,0.01,0.069628,3.641761,1.256683,-0.219363,-2.585063,-3.810486,5.0
939,9.39,1.5898187815484028,1.5453736682029988,3.493121729721544,-0.05351319186956337,3.6077489641265226,0.01,0.069628,3.639373,1.235102,-0.237349,-2.595804,-3.815504,5.0
940,9.39,1.5898187948726754,1.5452955824548138,3.493566773328834,-0.050165782564914815,3.6061596383599746,0.01,0.069627,3.637228,1.215343,-0.253854,-2.60558,-3.820015,5.0
941,9.39,1.5898188061928955,1.545246012600284,3.493917871510135,-0.04699918695616981,3.604383416048928,0.01,0.069628,3.636403,1.200982,-0.265646,-2.611974,-3.822255,5.0
942,9.39,1.5898188163029834,1.5452118223883602,3.4942879023543356,-0.04366340165510511,3.6025181154692976,0.01,0.069627,3.63554,1.185891,-0.278068,-2.618675,-3.824584,5.0
943,9.39,1.5898188258584742,1.5451856481824964,3.494571142338854,-0.04035579021215301,3.600336071300208,0.01,0.069629,3.636129,1.176107,-0.285772,-2.621918,-3.82448,5.0
944,9.39,1.589818836749836,1.545157261193027,3.494811744042512,-0.03713772165623435,3.598072372266694,0.01,0.069628,3.637316,1.168773,-0.291321,-2.623636,-3.823357,5.0
945,9.39,1.5898188598030296,1.5450682489320768,3.495826738567377,-0.024168980862641506,3.589138263364317,0.01,0.069628,3.641436,1.136891,-0.315918,-2.632035,-3.819829,5.0
946,9.39,1.5898188781687572,1.545020599478568,3.4976635345655884,-0.001616788329588073,3.5739197362352595,0.01,0.069629,3.647629,1.078945,-0.361614,-2.648072,-3.814493,5.0
947,9.39,1.5898189118358572,1.5449713869750716,3.498907163580936,0.01404526906142553,3.563218318544287,0.01,0.069628,3.652677,1.040846,-0.392123,-2.657687,-3.809515,5.0
948,9.39,1.589818937858405,1.5449213354517002,3.4971645945903687,-0.0078086793801841435,3.5780880257534764,0.01,0.069628,3.645891,1.094356,-0.349422,-2.643997,-3.816196,5.0
949,9.39,1.5898189719353442,1.544790804807578,3.4958943334330868,-0.023689128220885314,3.588851475817853,0.01,0.069629,3.64127,1.134088,-0.318282,-2.633336,-3.820337,5.0
950,9.39,1.5898190412825621,1.5446613408860195,3.497288848877983,-0.0063723283097525014,3.5770764149608123,0.01,0.069628,3.646343,1.090439,-0.352538,-2.645097,-3.815852,5.0
951,9.39,1.58981908184855,1.5446007849461725,3.500071546081241,0.02797751241128616,3.5538403947032653,0.01,0.069628,3.655907,1.004447,-0.422156,-2.667607,-3.805838,5.0
952,9.39,1.5898191224821348,1.544555792825098,3.5027348742813493,0.062020320598576414,3.530438278736499,0.01,0.069629,3.664246,0.929213,-0.485304,-2.682521,-3.79002,5.0
953,9.39,1.5898191829113304,1.5445069810360994,3.5053854725476925,0.09610753975449664,3.506939747563462,0.01,0.069628,3.669519,0.860251,-0.546417,-2.692307,-3.769771,5.0
954,9.39,1.5898193144110773,1.544412857490649,3.508151288939856,0.1319607436421467,3.4821234539775325,0.01,0.069628,3.673469,0.789851,-0.614664,-2.699397,-3.745101,5.0
