ID,e_BP,ra_pmdec_corr,e_RP,pmRA,e_G,e_Y,DEJ2000,Y,RAJ2000,g_sdss,parallax_pmdec_corr,i_sdss,e_r_sdss,e_Ks,H,pmra_pmdec_corr,e_RAJ2000,e_pmDec,parallax_pmra_corr,e_i_sdss,z_sdss,e_z_sdss,dec_parallax_corr,parallax,Ks,e_g_sdss,u_sdss,e_H,dec_pmdec_corr,e_u_sdss,e_DEJ2000,pmDec,e_J,parallax_error,dec_pmra_corr,e_pmRA,ra_parallax_corr,RP,G,ra_pmra_corr,r_sdss,J,BP,probability
1734610,99,,99,-28.5248984262943,99,0.05,-16.1528719538917,12.2530002593994,288.87825033864,13.706000328064,,12.4849996566772,0.0500000007450581,0.0540000014007092,10.5170001983643,,4.52337462775176e-06,21.9472122192383,,0.0500000007450581,12.3240003585815,0.0500000007450581,,,10.4069995880127,0.0500000007450581,16.6410007476807,0.055461697280407,,0.1,4.52337462775176e-06,29.6558810424805,0.0540000014007092,,,21.9472122192383,,99,99,,12.9130001068115,11.0900001525879,99,0.975946080597992
1734648,0.0500080995261669,-0.283600002527237,0.0500099994242191,-0.458,0.0500015988945961,0.0500000007450581,-16.0920219134,10.5869998931885,289.018836997,10.9879999160767,0.0908999964594841,10.5410003662109,0.0500000007450581,0.05,9.37399959564209,0.276899993419647,1.20620000362396,0.0659999996423721,-0.466199994087219,0.0500000007450581,10.5649995803833,0.0500000007450581,-0.387600004673004,2.9101,9.65999984741211,0.0500000007450581,13.4479999542236,0.055461697280407,-0.447899997234344,0.1,1.01890003681183,-27.148,0.0549999997019768,0.0489999987185001,-0.0579999983310699,0.0780000016093254,0.110799998044968,10.1718997955322,10.6465997695923,-0.408499985933304,10.5600004196167,9.61100006103516,10.9821996688843,0.999833595007556
1734857,0.0500483773648739,-0.662899971008301,0.050019595772028,-0.915,0.0500025004148483,0.0500000007450581,-16.2401405422,11.0819997787476,288.752134356,12.0459995269775,-0.0913999974727631,12.2349996566772,0.0500000007450581,0.0540000014007092,9.86299991607666,-0.38960000872612,2.11739993095398,0.101000003516674,-0.150600001215935,0.0500000007450581,11.1820001602173,0.0500000007450581,-0.152099996805191,3.1756,9.79599952697754,0.0500000007450581,14.0450000762939,0.0546259991824627,-0.048200000077486,0.1,1.57270002365112,-27.03,0.0549999997019768,0.0568999983370304,-0.572300016880035,0.136999994516373,-0.146300002932549,10.7940998077393,11.3222999572754,0.33270001411438,11.5010004043579,10.1540002822876,11.7025003433228,0.985435289461744
1736727,0.0500323884189129,0.177100002765656,0.0500080995261669,-0.644,0.0500048995018005,0.0500000007450581,-16.5338676264,11.3640003204346,289.104205118,12.6319999694824,-0.124899998307228,11.4429998397827,0.0500000007450581,0.0549999997019768,10.0249996185303,0.260600000619888,26.7544002532959,1.58899998664856,-0.527400016784668,0.0500000007450581,11.4820003509521,0.0500000007450581,-0.0623999983072281,4.048,9.93200016021729,0.05,13.8000001907349,0.0559016987681389,0.363999992609024,0.1,24.6518001556396,-26.805,0.0549999997019768,1.0194000005722,0.155200004577637,1.72500002384186,-0.310900002717972,11.0924997329712,11.6831998825073,0.415399998426437,11.6969995498657,10.3780002593994,12.1204996109009,0.764715155365464
1741322,0.0501294322311878,-0.620199978351593,0.0500483773648739,-0.997,0.0500099994242191,0.05,-16.4896870138,12.66100025177,289.024084461,13.6370000839233,0.0829999968409538,12.753999710083,0.0500000007450581,0.0560000017285347,11.2950000762939,-0.419900000095367,1.09940004348755,0.0520000010728836,-0.153699994087219,0.0500000007450581,12.8210000991821,0.0500000007450581,-0.323199987411499,3.2081,11.2150001525879,0.05,15.3970003128052,0.0568242892622948,0.145899996161461,0.1,0.801699995994568,-26.027,0.0549999997019768,0.032200001180172,-0.504999995231628,0.0710000023245811,-0.232199996709824,12.4258003234863,13.038200378418,0.483999997377396,13.0520000457764,11.6669998168945,13.507399559021,0.997718485975061
1755932,0.0500323884189129,-0.296000003814697,0.0500080995261669,-0.618,0.05000039935112,0.0500000007450581,-17.219488698,11.8809995651245,289.1530426,12.5559997558594,0.0447999984025955,11.9449996948242,0.0500000007450581,0.0540000014007092,10.6840000152588,0.334300011396408,1.07039999961853,0.061999998986721,-0.302599996328354,0.0500000007450581,11.9820003509521,0.0500000007450581,-0.278699994087219,3.252,10.6230001449585,0.0500000007450581,13.8190002441406,0.055461697280407,-0.462399989366531,0.1,0.954299986362457,-25.935,0.05,0.0381000004708767,-0.183699995279312,0.0689999982714653,-0.0725999996066093,11.5743999481201,12.0907001495361,-0.419400006532669,12.0530004501343,11.1529998779297,12.4567003250122,0.999658050493396
1937637,0.0500288903713226,-0.218400001525879,0.0500064007937908,-0.478,0.0500015988945961,0.0500000007450581,-17.2732839167,12.8450002670288,289.201028786,13.9379997253418,0.101700000464916,99,0.0500000007450581,0.0549999997019768,11.3979997634888,0.446399986743927,0.673200011253357,0.0419999994337559,-0.307000011205673,99,12.9680004119873,0.0500000007450581,-0.328999996185303,3.2636,11.3520002365112,0.05,16.0179996490479,0.0559016987681389,-0.316199988126755,0.1,0.654699981212616,-26.281,0.0579999983310699,0.0244999993592501,-0.0939000025391579,0.0430000014603138,-0.0445000007748604,12.6180000305176,13.2581996917725,-0.268999993801117,13.1969995498657,11.8129997253418,13.7578001022339,0.999380240357982
2075633,0.0501154661178589,-0.427700012922287,0.0500323884189129,-0.187,0.0500035993754864,0.0500000007450581,-15.3294483222,13.7040004730225,287.627366577,15.7510004043579,0.024100000038743,14.128999710083,0.0500000007450581,0.05,11.9040002822876,0.120600000023842,1.10109996795654,0.063000001013279,-0.274899989366531,0.0500000007450581,13.8950004577637,0.0500000007450581,-0.204600006341934,2.7975,11.7770004272461,0.0500000007450581,18.2800006866455,0.0546259991824627,-0.462599992752075,0.386999994516373,0.970600008964539,-24.821,0.05,0.0388999991118908,-0.3057000041008,0.0710000023245811,-0.18860000371933,13.6993999481201,14.5711002349854,-0.195700004696846,14.6510000228882,12.4940004348755,15.3812999725342,0.904897370986565
2090934,0.0518429353833199,-0.208499997854233,0.0500399842858315,-0.512,0.0500143989920616,0.0500000007450581,-16.5685295727,14.7329998016357,290.128322905,17.9939994812012,0.149599999189377,15.5430002212524,0.05,0.05,12.78600025177,0.235599994659424,5.51630020141602,0.340999990701675,-0.0798999965190887,0.0500000007450581,15.03600025177,0.0500000007450581,-0.287800014019012,3.4585,12.5419998168945,0.0509999990463257,99,0.0568242892622948,-0.206200003623962,99,5.28140020370483,-26.644,0.05,0.185399994254112,-0.172900006175041,0.356000006198883,-0.0167999994009733,15.0401000976562,16.1914005279541,-0.0908999964594841,16.5799999237061,13.4020004272461,17.468900680542,0.983637692444935
2225653,0.0721387565135956,-0.340799987316132,0.052746944129467,-2.433,0.0501022934913635,0.05,-17.4120438373,16.94700050354,288.453393563,20.6660003662109,0.0975999981164932,17.9200000762939,0.05,0.05,14.878999710083,0.208599999547005,6.73540019989014,0.374000012874603,-0.279500007629395,0.05,17.2399997711182,0.05,-0.407200008630753,1.796,14.6110000610352,0.05,23.7700004577637,0.0743303447961807,-0.13910000026226,0.206000000238419,5.80749988555908,-26.4,0.05,0.268500000238419,-0.159400001168251,0.433999985456467,-0.253500014543533,17.2791004180908,18.5293998718262,0.119400002062321,19.3640003204346,15.5319995880127,20.1709003448486,0.727099565644513
2229747,99,,99,0.0795003011226658,99,0.05,-17.437531141865,19.7169990539551,288.918125972714,24.7999992370605,,21.0270004272461,0.0500000007450581,0.108999997377396,99,,7.5967381008013e-07,1.2208776473999,,0.05,20.0809993743896,0.05,,,17.3509998321533,0.063000001013279,99,99,,99,7.5967381008013e-07,-25.5407933044434,0.0869999974966049,,,1.22087955474854,,99,99,,23.0900001525879,18.2099990844727,99,0.783127038158299
2229854,0.052230354398489,-0.313300013542175,0.0504079349339008,-2.062,0.0500080995261669,0.05,-17.4353234198,15.1979999542236,288.903830641,18.3299999237061,0.1891999989748,15.9720001220703,0.05,0.063000001013279,13.3140001296997,0.280200004577637,1.99039995670319,0.11599999666214,-0.36489999294281,0.05,15.4720001220703,0.05,-0.441900014877319,3.463,13.1009998321533,0.05,99,0.0573061965405941,-0.317600011825562,99,1.79770004749298,-25.251,0.0560000017285347,0.0851999968290329,-0.0844999998807907,0.128000006079674,-0.116499997675419,15.4426002502441,16.56130027771,-0.114500001072884,17.0230007171631,13.9139995574951,17.8134002685547,0.644502646521878
